song identifier	 likelihood_art	 likelihood_pop	 likelihood_tradition	 likely_type	 was_art	 was_pop	 was_tradition	 was_type	
cache/2016.Tom Petty.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].I Won't Back Down.wav	0.049570121	0.886754692	0.063675188	1	0	1	0	1	
cache/2015.Cold War Kids.Five Quick Cuts - EP.Stop  Rewind.wav	0.052430443	0.916525602	0.031043932	1	0	1	0	1	
cache/2010.Tame Impala.Innerspeaker.Lucidity.wav	0.138652027	0.830992281	0.030355716	1	0	1	0	1	
cache/2014.Fences.Lesser Oceans.My Mountain Is Cold.wav	0.077657737	0.8806445	0.041697748	1	0	1	0	1	
cache/2016.Anya Marina.Paper Plane.Something Sweet.wav	0.120053761	0.78435868	0.095587529	1	0	1	0	2	
cache/2015.God Is An Astronaut.Helios 									1
cache/2016.Andrew McMahon in the Wilderness.Andrew McMahon in the Wilderness.Driving Through a Dream.wav	0.057933275	0.876697659	0.065369055	1	0	1	0	1	
cache/2013.Tyler Stenson.Lovely Little Victory.Ramblin Kind.wav	0.138253763	0.766281724	0.095464528	1	0	1	0	2	
cache/2009.Skillet.Awake (Deluxe).Should've When You Could've.wav	0.062739991	0.762430727	0.174829289	1	0	1	0	1	
"cache/2000.Death Cab for Cutie.We Have The Facts And We're Voting Yes.Lowell, MA.wav"	0.037218586	0.883650601	0.079130836	1	0	1	0	1	
cache/2004.Five for Fighting.The Battle for Everything.100 Years.wav	0.134678155	0.788461208	0.076860644	1	0	1	0	1	
cache/2014.Engineers.Always Returning.Smoke and Mirrors.wav	0.086984649	0.835769653	0.077245675	1	0	1	0	1	
cache/2006.Snow Patrol.Eyes Open.You Could Be Happy.wav	0.060278926	0.851954222	0.087766856	1	0	1	0	1	
cache/2015.Fall Out Boy.American BeautyAmerican Psycho.Centuries.wav	0.236912116	0.639567733	0.123520128	1	0	1	0	1	
cache/2016.Eels.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Beautiful Freak.wav	0.052767776	0.903095126	0.044137105	1	0	1	0	1	
cache/1992.Queen.Hot Space.Under Pressure.wav	0.100064218	0.76886338	0.131072372	1	0	1	0	1	
cache/2015.Breaking Benjamin.Dark Before Dawn.Dawn.wav	0.040363237	0.896905661	0.062731087	1	0	1	0	1	
"cache/2016.Neutral Milk Hotel.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Holland, 1945.wav"	0.154472306	0.768298566	0.077229112	1	0	1	0	1	
cache/2012.BinÃ_rpilot.Songs For Alan Turing.Sanzhi District.wav	0.024183823	0.869433701	0.106382497	1	0	1	0	1	
cache/2016.Tall Heights.Rafters.To Be Young.wav	0.041945055	0.917072952	0.040981978	1	0	1	0	2	
cache/2005.The Fray.How to Save a Life.Over My Head (Cable Car).wav	0.218252227	0.702629447	0.079118326	1	0	1	0	1	
cache/2005.Maroon 5.Songs About Jane.Sunday Morning.wav	0.134796321	0.821478069	0.043725621	1	0	1	0	1	
cache/2014.Tarwater.Adrift.Rice and Fish.wav	0.145535126	0.586966872	0.267498016	1	0	1	0	1	
cache/1998.Snow Patrol.Songs For Polarbears.Starfighter Pilot.wav	0.12500973	0.807988346	0.067001931	1	0	1	0	1	
cache/2008.Nickelback.Dark Horse.Never Gonna Be Alone.wav	0.039369006	0.940162361	0.020468615	1	0	1	0	1	
cache/2016.Steve Benjamins.NOON  183.The Infidelity of Language.wav	0.079056628	0.840893626	0.080049731	1	0	1	0	1	
cache/2014.Totorro.Home Alone.Tigers & Gorillas.wav	0.060493354	0.78666991	0.15283674	1	0	1	0	1	
cache/2000.Coldplay.Brothers & Sisters.Brothers & Sisters.wav	0.070349708	0.811022401	0.118627876	1	0	1	0	1	
cache/2001.Bond.Born.Alexander the Great.wav	0.243438005	0.635242164	0.121319845	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Make Note Of Every Sound (Ambient).wav	0.115745977	0.718142569	0.166111469	1	0	1	0	0	
cache/2014.Pomplamoose.Season 2.Believe.wav	0.127236336	0.788857102	0.083906561	1	0	1	0	1	
cache/2014.Modest Mouse.Too Many Fiestas For Rueben.Cowboy Dan.wav	0.076642223	0.727412462	0.195945337	1	0	1	0	1	
cache/2014.Engineers.Always Returning.Smiling Back.wav	0.165824085	0.734727621	0.099448316	1	0	1	0	1	
cache/2014.Pentatonix.That's Christmas To Me.Santa Claus Is Coming To Town.wav	0.042724833	0.89968431	0.057590857	1	0	1	0	2	
"cache/2014.Fryderyk Chopin.MUSC233 Exam 2.Nocturne in D-flat Major, Op. 27, No.2.wav"	0.096407667	0.807226479	0.096365839	1	0	1	0	0	
cache/2006.Blue October.Foiled.X Amount of Words.wav	0.032528795	0.948469102	0.019002112	1	0	1	0	1	
cache/2015.Will Young.85% Proof (Deluxe Edition).Thank You.wav	0.048884828	0.894631624	0.056483544	1	0	1	0	1	
cache/2016.2CELLOS(SULIC & HAUSER).Celloverse (Japan Version).They Don't Care About Us.wav	0.073261596	0.888028622	0.038709797	1	0	1	0	0	
cache/2000.Death Cab for Cutie.We Have The Facts And We're Voting Yes.No Joy In Mudville.wav	0.122792192	0.846032739	0.031175064	1	0	1	0	1	
cache/2014.Bucketheadland.Snow Slug.SL 52.wav	0.015090192	0.916877449	0.068032376	1	0	1	0	0	
cache/2016.The Paper Kites.Woodland.Bloom.wav	0.201132953	0.681690037	0.11717698	1	0	1	0	2	
cache/2014.La Roux.Trouble in Paradise.Sexotheque.wav	0.157887906	0.706092477	0.136019632	1	0	1	0	1	
cache/2016.RAEKO.unknown.Mind Over Matter (RAEKO Remix).wav	0.068966098	0.880689919	0.050344009	1	0	1	0	1	
cache/2005.The Fray.How to Save a Life.Little House.wav	0.043255579	0.903136373	0.053608067	1	0	1	0	1	
cache/2012.Tyler Stenson.Some Days I'm a Lion.Lover Things.wav	0.055466086	0.914174616	0.030359272	1	0	1	0	1	
cache/2014.Mogwai.Music Industry 3. Fitness Industry 1 [EP].Teenage Exorcists.wav	0.094155334	0.838350236	0.06749443	1	0	1	0	1	
cache/2016.XYLÃ˜.America.LA Love Song.wav	0.037833031	0.936460495	0.025706466	1	0	1	0	1	
cache/2005.Coldplay.X&Y.Fix You.wav	0.091482803	0.837833405	0.07068377	1	0	1	0	1	
"cache/1985.Billy Joel.Greatest Hits, Vols. 1 & 2 (1973-1985) Disc 1.Piano Man.wav"	0.124453895	0.795140624	0.080405496	1	0	1	0	1	
cache/2016.Anya Marina.Paper Plane.Is This Love.wav	0.034185383	0.946788728	0.019025879	1	0	1	0	2	
cache/2001.Death Cab for Cutie.The Photo Album.Blacking Out the Friction.wav	0.10992559	0.815529227	0.074545152	1	0	1	0	1	
cache/2014.Little Boots.Business Pleasure - EP.Taste It.wav	0.130266443	0.756427944	0.113305636	1	0	1	0	1	
cache/2006.Evanescence.The Open Door.Lithium.wav	0.055249084	0.864835262	0.079915635	1	0	1	0	1	
cache/2016.The Dunwells.Light Up The Sky.Never Too Late.wav	0.050429996	0.870322227	0.079247795	1	0	1	0	1	
cache/2015.Das Sound Machine.Pitch Perfect 2.Car Show.wav	0.150541559	0.705705464	0.143752962	1	0	1	0	0	
cache/2016.Bryson Andres.unknown.Glad You Came.wav	0.048364632	0.884401023	0.067234345	1	0	1	0	1	
cache/2014.Sheppard.Bombs Away.Something's Missing.wav	0.233530492	0.703355908	0.063113593	1	0	1	0	1	
cache/2006.John Mayer.Continuum.Belief.wav	0.104692027	0.818656027	0.076651923	1	0	1	0	1	
cache/2015.Logan Mays.I Still Remember.Outro.wav	0.158642352	0.734933972	0.106423698	1	0	1	0	2	
cache/2001.Enrique Iglesias.Escape.Heroe.wav	0.182197377	0.731895864	0.085906744	1	0	1	0	2	
cache/2015.Pentatonix.That's Christmas to Me: Deluxe Tracks - EP.Joy to the World.wav	0.057032987	0.88085568	0.062111355	1	0	1	0	2	
cache/1985.Jimmy Buffet.Jimmy Buffet's Greatest Hits.Cheeseburger In Paradise.wav	0.133079886	0.820590377	0.04632974	1	0	1	0	1	
cache/2003.Snow Patrol.Final Straw.How To Be Dead.wav	0.114270821	0.842269421	0.043459762	1	0	1	0	1	
cache/2010.Tyler Stenson.Bittersweet Parade.Fight til Dying Day.wav	0.100689411	0.844075561	0.055235051	1	0	1	0	2	
cache/2001.Pink.M!ssundaztood.Get the Party Started.wav	0.06345731	0.916975558	0.019567143	1	0	1	0	1	
cache/2007.Linkin Park.Minutes to Midnight.Bleed It Out.wav	0.096947797	0.846495211	0.056557011	1	0	1	0	1	
cache/2006.Snow Patrol.Eyes Open.You're All I Have.wav	0.091208309	0.815048158	0.093743563	1	0	1	0	1	
cache/2008.Rihanna.Good Girl Gone Bad: Reloaded.Breakin' Dishes.wav	0.026986748	0.953235984	0.019777279	1	0	1	0	1	
"cache/2015.They Might Be Giants.Glean.Music Jail, Pt. 1 & 2.wav"	0.008252617	0.978702784	0.013044623	1	0	1	0	1	
cache/2016.Casper Zazz.TRXYE - EP.Happy Little Pill (Casper Zazz Remix).wav	0.128724739	0.738717556	0.132557705	1	0	1	0	1	
cache/2007.Enrique Iglesias.Insomniac.Miss You.wav	0.042752955	0.93953526	0.017711801	1	0	1	0	2	
cache/2014.Blake Mills.Heigh Ho.Curable Disease.wav	0.061708175	0.88149637	0.056795478	1	0	1	0	1	
cache/2001.Collective Soul.7even Year Itch: Collective Soul's Greatest Hits 1994-2001.Forgiveness.wav	0.157782093	0.730275035	0.11194285	1	0	1	0	1	
cache/2014.Beware of Safety.Lotusville.Icarus.wav	0.203329131	0.629170001	0.167500883	1	0	1	0	1	
cache/2016.Trey Songz.The Remixes Vol. 1.Say Aah (E-603 Remix).wav	0.120747752	0.719225109	0.160027131	1	0	1	0	1	
cache/2000.Death Cab for Cutie.We Have The Facts And We're Voting Yes.Company Calls (Epilogue).wav	0.178689733	0.689880908	0.131429374	1	0	1	0	1	
cache/2016.M83.Junk.Walkway Blues.wav	0.041820355	0.917948127	0.040231496	1	0	1	0	1	
cache/2016.Miguel.The Remixes Vol. 1.Sure Thing (E-603 Remix).wav	0.074026398	0.820061266	0.105912343	1	0	1	0	1	
cache/2008.Little Boots.Hands.Remedy (album version).wav	0.057122998	0.871118486	0.071758486	1	0	1	0	1	
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Christmas Canon.wav	0.032080155	0.898124516	0.069795333	1	0	1	0	2	
cache/2015.MOGWAI.Central Belters.Hungry Face.wav	0.06592913	0.886877179	0.047193687	1	0	1	0	1	
cache/2015.Three Days Grace.Human.The End Is Not The Answer.wav	0.055280387	0.918705702	0.026013924	1	0	1	0	1	
cache/1994.The London Symphony Orchestra.The Performs Sting.Why Should I Cry for You?.wav	0.128945932	0.80217433	0.068879753	1	0	1	0	1	
cache/2014.Carbon Leaf.Indian Summer Revisited.Grey Sky Eyes.wav	0.057788443	0.906633914	0.035577614	1	0	1	0	1	
cache/2014.Mitis & Crywolf.Oasis - EP.Oasis (Vocal Mix).wav	0.054436788	0.916059792	0.029503413	1	0	1	0	1	
cache/2008.Rihanna.Disturbia.Disturbia.wav	0.04828668	0.877903163	0.073810145	1	0	1	0	1	
cache/2015.Vitamin String Quartet.The Geek Wedding Collection.Portal - Still Alive.wav	0.194535494	0.617517889	0.187946603	1	0	1	0	1	
cache/2015.Danny Elfman.Avengers: Age of Ultron.Farmhouse.wav	0.137714103	0.719300866	0.142985046	1	0	1	0	0	
cache/1984.The Smiths.Hatful Of Hollow.How Soon Is Now.wav	0.051693875	0.866461635	0.081844516	1	0	1	0	1	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Adagio For Tron.wav	0.082632005	0.705192506	0.212175474	1	0	1	0	0	
cache/2015.Mendum.unknown.Elysium.wav	0.087905064	0.854944229	0.057150695	1	0	1	0	1	
cache/2014.Foo Fighters.Sonic Highways.The Feast and The Famine.wav	0.068860881	0.846342444	0.084796689	1	0	1	0	1	
cache/2015.Of Monsters And Men.Beneath The Skin.Thousand Eyes.wav	0.052036505	0.918102205	0.02986126	1	0	1	0	1	
cache/2014.On-The-Go.Young Hearts [WEB Edition].At Bay.wav	0.066486798	0.892246366	0.041266829	1	0	1	0	1	
cache/2015.The Barden Bellas.Pitch Perfect 2.Back To Basics.wav	0.163226753	0.659724176	0.177049071	1	0	1	0	0	
cache/2016.Anya Marina.Whatever You Like [Digital 45].Whatever You Like.wav	0.066678032	0.874421179	0.058900788	1	0	1	0	1	
cache/2016.XYLÃ˜.America.America.wav	0.053570896	0.924483359	0.021945743	1	0	1	0	1	
cache/2014.Haerts.Haerts.Hope.wav	0.219539091	0.609801412	0.170659512	1	0	1	0	1	
cache/2014.James Newton Howard.The Hunger Games - Mockingjay Pt. 1 (Original Motin Picture Score).The Hanging Tree.wav	0.164347842	0.77688688	0.058765296	1	0	1	0	0	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Mistral.wav"	0.05216768	0.904829562	0.043002769	1	0	1	0	1	
cache/2016.Johnny Stimson.NOON  178.You Can't Save Me.wav	0.055725504	0.888194859	0.056079615	1	0	1	0	1	
cache/2016.M83.Junk.Tension.wav	0.127564803	0.788060904	0.084374301	1	0	1	0	1	
cache/2014.OK Go.Hungry Ghosts.The One Moment.wav	0.252506375	0.642937481	0.104556173	1	0	1	0	1	
cache/2016.Tom Redwood.NOON  185.I've Fallen For You.wav	0.11873962	0.827887416	0.053372942	1	0	1	0	1	
cache/2016.Sleeping At Last.Atlas: Senses.Taste.wav	0.132799849	0.799932301	0.067267843	1	0	1	0	1	
cache/2014.IRREVERSIBLE.Surface.Nuwaubian Plutocracy.wav	0.160953999	0.701201737	0.13784425	1	0	1	0	1	
cache/2016.Duck House.NOON  179.Your Call.wav	0.069779903	0.84121877	0.08900132	1	0	1	0	1	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Till the Water Is All Long Gone.wav"	0.078397542	0.899345219	0.022257244	1	0	1	0	1	
cache/2003.Madonna.American Life.Die Another Day (From The MGM.wav	0.285606772	0.55945766	0.154935569	1	0	1	0	0	
cache/2014.Have Mercy.A Place Of Our Own.Inch By Inch.wav	0.199647322	0.733893275	0.066459395	1	0	1	0	1	
cache/2012.Pentatonix.PTX vol 1.Love You Long Time.wav	0.214554667	0.649477184	0.135968119	1	0	1	0	1	
cache/2007.Superchick.Beauty From Pain 1.1.Stand In The Rain.wav	0.151229545	0.808871925	0.039898545	1	0	1	0	1	
cache/2015.Angus & Julia Stone.Spotify Sessions.All This Love.wav	0.10563504	0.851004243	0.043360692	1	0	1	0	1	
cache/2016.Collective Soul.Blender.Turn Around.wav	0.173247442	0.707032621	0.119719945	1	0	1	0	1	
cache/2015.Tyler Stenson.Say No More.As the Crow Flies.wav	0.05849842	0.888832569	0.052668992	1	0	1	0	2	
cache/2009.009 Sound System.009 Sound System.Speak To Angels.wav	0.034310061	0.861832559	0.103857398	1	0	1	0	1	
cache/2016.Elton John.Peachtree Road.It's Getting Dark In Here.wav	0.133010536	0.769153893	0.097835571	1	0	1	0	1	
cache/2014.IRREVERSIBLE.Surface.Degloving Injury.wav	0.034262575	0.919524312	0.04621309	1	0	1	0	1	
cache/2015.Lowland Hum.Native Air.Albatross.wav	0.052022621	0.896908998	0.051068399	1	0	1	0	2	
cache/2016.Tender.NOON  160.Bleed.wav	0.045324869	0.862840474	0.091834635	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Half Time.wav	0.127079844	0.822472274	0.050447896	1	0	1	0	1	
cache/2015.God Is An Astronaut.Helios 									1
cache/2015.Brian Tyler.Avengers: Age of Ultron.The Last One.wav	0.060638346	0.856931746	0.082429931	1	0	1	0	0	
cache/2012.BinÃ_rpilot.Songs For Alan Turing.Pageantry.wav	0.082645021	0.782999575	0.134355381	1	0	1	0	1	
cache/2001.Death Cab for Cutie.The Photo Album.A Movie Script Ending.wav	0.238632515	0.656778336	0.104589127	1	0	1	0	1	
cache/2009.Skillet.Awake (Deluxe).Hero.wav	0.215152428	0.615996957	0.168850616	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).My Generation (Live).wav	0.053536881	0.843784809	0.102678336	1	0	1	0	1	
cache/2015.Pen Pals.Gold.Mary & Martha.wav	0.107904747	0.838921726	0.053173549	1	0	1	0	2	
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Little Whiskey.wav	0.097926557	0.834578276	0.06749516	1	0	1	0	1	
cache/2014.The Phoenix Foundation.Echoes.Wine Song.wav	0.089035064	0.850788891	0.060176052	1	0	1	0	1	
cache/2014.The World is a Beautiful Place & I am No Longer Afraid to Die.Between Bodies.Blank #8  Precipice.wav	0.078841522	0.780519366	0.140639096	1	0	1	0	1	
cache/2013.Fall Out Boy.Save Rock and Roll.The Phoenix.wav	0.130657703	0.789182723	0.080159545	1	0	1	0	1	
cache/2006.Breaking Benjamin.Phobia.The Diary Of Jane (Acoustic Version).wav	0.086035714	0.855284274	0.058680043	1	0	1	0	1	
cache/2015.God Is An Astronaut.Helios 									1
cache/2010.BinÃ_rpilot.Nordland.TjÃ_re For Alltid.wav	0.196974367	0.747006714	0.056018904	1	0	1	0	1	
cache/1996.The Verve Pipe.Villains.Barely (If at All).wav	0.087003082	0.831815898	0.081181042	1	0	1	0	1	
cache/2016.Tall Heights.Man of Stone.The Running of the Bulls.wav	0.074909024	0.898078859	0.027012112	1	0	1	0	2	
cache/2016.Ruth Koleva.R U T H.Better.wav	0.074446604	0.866507947	0.059045471	1	0	1	0	1	
cache/2016.Mogwai.Atomic.Tzar.wav	0.058535412	0.891338289	0.050126314	1	0	1	0	1	
cache/1998.Snow Patrol.Songs For Polarbears.NYC.wav	0.040604945	0.933027804	0.026367268	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Muitos Chocolates.wav	0.111648493	0.808336377	0.080015115	1	0	1	0	1	
cache/2014.Seven Saturdays.Seven Saturdays (Ambient).Only Love (Ambient).wav	0.143243164	0.798863947	0.057892885	1	0	1	0	0	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Finale.wav	0.088393912	0.798735678	0.112870418	1	0	1	0	0	
cache/2015.Cold War Kids.Five Quick Cuts - EP.Amazing.wav	0.125924617	0.729994118	0.144081265	1	0	1	0	1	
cache/2014.The Sunshine Underground.Start.Start (Radio Edit).wav	0.15014793	0.764826238	0.085025862	1	0	1	0	1	
cache/2009.DarkChameleon.unknown.Bendy.wav	0.048731975	0.88777554	0.063492462	1	0	1	0	1	
cache/2015.MOGWAI.Central Belters.Helicon 1.wav	0.083888516	0.867102563	0.049008932	1	0	1	0	1	
cache/2014.Fences.Lesser Oceans.Temple Dreaming.wav	0.154109418	0.78587091	0.060019694	1	0	1	0	1	
cache/2014.Mitis.Oasis - EP.Oasis (Instrumental Mix).wav	0.045448191	0.847962856	0.106588945	1	0	1	0	1	
cache/2014.Banda do Mar.Banda do Mar.Mais NinguÃ©m.wav	0.125663847	0.825731695	0.048604451	1	0	1	0	1	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).Sea of Simulation (Amazon Exclusive).wav	0.07906162	0.807754338	0.113184035	1	0	1	0	0	
cache/2014.Blueneck.King Nine.Mutatis.wav	0.083836198	0.833568394	0.082595378	1	0	1	0	1	
cache/2015.Pentatonix.That's Christmas to Me: Deluxe Tracks - EP.The First Noel.wav	0.211834654	0.665547431	0.122617885	1	0	1	0	2	
"cache/2015.Florence + The Machine.How Big, How Blue, How Beautiful (Limited Deluxe Edition).Hiding.wav"	0.048112206	0.914481282	0.037406512	1	0	1	0	1	
cache/2015.Pentatonix.PTX.Natural Disaster.wav	0.114209697	0.807333171	0.078457125	1	0	1	0	1	
cache/2001.Enrique Iglesias.Escape.Escape.wav	0.172877878	0.746040344	0.081081808	1	0	1	0	2	
cache/2016.Andy Kim.Greatest Hits.Rock Me Gently.wav	0.220568851	0.639549255	0.139881894	1	0	1	0	1	
cache/2009.Super Mash Bros..All About The Scrilions.Fixies & Ferraris.wav	0.05815319	0.8829633	0.058883507	1	0	1	0	1	
cache/2015.Zeke Duhon.Zeke Duhon.Faith And Hope.wav	0.125027984	0.811047733	0.06392429	1	0	1	0	2	
cache/2003.Muse.Absolution.Endlessly.wav	0.039046012	0.920084	0.040869966	1	0	1	0	1	
cache/2015.The Glitch Mob.Piece of the Indestructible.The Clouds Breathe for You.wav	0.086158283	0.885346532	0.028495209	1	0	1	0	1	
"cache/1997.Kenny Loggins.Yesterday, Today, Tomorrow: The Greatest Hits.Footloose.wav"	0.058736276	0.903048038	0.038215674	1	0	1	0	1	
cache/2014.La Roux.Trouble in Paradise.Tropical Chancer.wav	0.049661878	0.911776841	0.038561311	1	0	1	0	1	
cache/2010.Daft Punk.Tron: Legacy (Amazon MP3 Exclusive Version).The Grid.wav	0.021386176	0.946435392	0.032178432	1	0	1	0	0	
cache/2004.Jay-ZLinkin Park.Collision Course.NumbEncore.wav	0.063517973	0.781754553	0.154727474	1	0	1	0	1	
cache/2014.The Rosebuds.Sand + Silence.In My Teeth.wav	0.059683733	0.906053305	0.034262937	1	0	1	0	1	
cache/2013.OK Go.Twelve Months of OK Go.Make Up Your Mind (Tim demo with Andy Duncan).wav	0.040138394	0.901667893	0.058193725	1	0	1	0	1	
cache/2014.Angus & Julia Stone.Angus & Julia Stone (Deluxe Version).Main Street.wav	0.160227731	0.774398983	0.065373279	1	0	1	0	1	
cache/2010.Tyler Stenson.Bittersweet Parade.Wyoming.wav	0.083617561	0.873708487	0.042673938	1	0	1	0	2	
cache/2013.Lana Del Rey.Born to Die.Young And Beautiful.wav	0.068404607	0.864608109	0.066987313	1	0	1	0	1	
cache/2016.Biffy Clyro.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].Black Chandelier.wav	0.238600492	0.669627368	0.091772139	1	0	1	0	1	
cache/2014.Have Mercy.A Place Of Our Own.To Convey.wav	0.199208573	0.724803686	0.075987719	1	0	1	0	1	
cache/2014.Engineers.Always Returning.Searched for Answers.wav	0.083249994	0.891217291	0.0255327	1	0	1	0	1	
cache/2015.Gordon's Tsunami Week.The Farewell Paradox.there.wav	0.041964538	0.926283181	0.031752281	1	0	1	0	1	
cache/2016.Fall Out Boy.Grey's Intro to Music Mixtape (Made With Love) [Vol.1].I Slept With Someone....wav	0.061320763	0.88267678	0.056002457	1	0	1	0	1	
cache/2014.Rise Against.The Black Market.Zero Visibility.wav	0.223124906	0.666295886	0.110579193	1	0	1	0	1	
cache/2014.The Rosebuds.Sand + Silence.Give Me A Reason.wav	0.149229556	0.755356729	0.095413737	1	0	1	0	1	
cache/2016.Anya Marina.Paper Plane.Not Mine.wav	0.170042902	0.745319009	0.084638089	1	0	1	0	2	
cache/2015.Breaking Benjamin.Dark Before Dawn.Close to Heaven.wav	0.055540312	0.896235883	0.048223782	1	0	1	0	1	
cache/2000.Coldplay.Parachutes.Trouble.wav	0.037738249	0.882068515	0.080193244	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).Behind Blue Eyes (Live).wav	0.086847484	0.860968232	0.052184302	1	0	1	0	1	
cache/2014.The Who.Who's Next (Deluxe Edition).I Don't Even Know Myself (Live).wav	0.087621368	0.847460747	0.064917885	1	0	1	0	1	
cache/2016.Kellen.NOON  193.SeeThroughDreams.wav	0.090256713	0.798355818	0.111387476	1	0	1	0	1	
cache/2016.The National.Portal 2.Exile Vilify.wav	0.082323417	0.77223897	0.145437613	1	0	1	0	1	
cache/2003.Coldplay.Live 2003.In My Place.wav	0.035243418	0.942442179	0.022314424	1	0	1	0	1	
cache/2015.Brian Tyler.Avengers: Age of Ultron.Darkest of Intentions.wav	0.05943526	0.834254742	0.106310017	1	0	1	0	0	
cache/2014.The Fray.Helios.Shadow and a Dancer.wav	0.02242461	0.890815079	0.086760335	1	0	1	0	1	
"cache/2014.The Decemberists.What a Terrible World, What a Beautiful World.Make You Better.wav"	0.065467387	0.903390706	0.031141929	1	0	1	0	1	
cache/2016.DUTCH.NOON  184.NO MEASURE.wav	0.067874119	0.897312999	0.034812864	1	0	1	0	1	
cache/2003.Evanescence.Fallen.Hello.wav	0.063121498	0.903633475	0.033245046	1	0	1	0	1	
cache/2013.Kodaline.In A Perfect World.Way Back When.wav	0.048886292	0.862762332	0.088351406	1	0	1	0	1	
cache/1998.Trans-Siberian Orchestra.The Christmas Attic.Midnight Christmas Eve.wav	0.121930398	0.744224072	0.133845523	1	0	1	0	2	
