name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Loving You feat. Lulu James (Moon Boots Remix),2016,Lane 8,House,267,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Coal Makes Diamonds,2016,Blue October,Alternative,320,4
name,year,artist,genre,bit_rate,rating
The Fantasy,2005,30 Seconds to Mars,Alternative,256,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Picture Frame,2013,Rebecca McDade,Rock,256,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Derezzed,2010,Daft Punk,Soundtrack,261,4
name,year,artist,genre,bit_rate,rating
Ultron-Twins,2015,Danny Elfman,Soundtrack,128,3
name,year,artist,genre,bit_rate,rating
I Feel The Weight,2016,Miike Snow,Electronic,320,4
name,year,artist,genre,bit_rate,rating
Manners,2014,We Are The In Crowd,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Should've When You Could've,2009,Skillet,Rock,256,2
name,year,artist,genre,bit_rate,rating
Brave Man,2015,Will Young,Pop,320,2
name,year,artist,genre,bit_rate,rating
Synthesizer,2010,Mike Posner,Rap,256,4
name,year,artist,genre,bit_rate,rating
Secrets,2009,OneRepublic,Rock,256,3
name,year,artist,genre,bit_rate,rating
Till the Water Is All Long Gone,2014,The Decemberists,Indie Rock,320,2
name,year,artist,genre,bit_rate,rating
Axe To Grind (Bastille Vs. Tyde Vs. Rationale) (Crossfaded Version) - Tyde, Rationale,2014,Bastille,Indie Rock,320,5
name,year,artist,genre,bit_rate,rating
Faultless,2014,Casa Murilo,Indie,320,3
name,year,artist,genre,bit_rate,rating
X&Y,2005,Coldplay,Rock,128,4
name,year,artist,genre,bit_rate,rating
I Won't Let You Down,2014,OK Go,Alternative,128,3
name,year,artist,genre,bit_rate,rating
The Radiance,2010,Linkin Park,Alternative,160,4
name,year,artist,genre,bit_rate,rating
Travel Is Dangerous,2015,MOGWAI,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
The Ghost of Christmas Eve,1998,Trans-Siberian Orchestra,Holiday,256,1
name,year,artist,genre,bit_rate,rating
Grizzly Bear (Lakechild Remix),2015,Angus & Julia Stone,Indie,320,3
name,year,artist,genre,bit_rate,rating
Behind Blue Eyes (Live),2014,The Who,Rock,259,2
name,year,artist,genre,bit_rate,rating
Outro,2015,Logan Mays,Singer/Songwriter,256,3
name,year,artist,genre,bit_rate,rating
Rock Me Gently,unknown,Andy Kim,Pop,246,3
name,year,artist,genre,bit_rate,rating
Bargain (Live),2014,The Who,Rock,263,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Just Go,2006,Jesse McCartney,Pop,128,2
name,year,artist,genre,bit_rate,rating
Thank You,2015,Will Young,Pop,320,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
North Star (X Edit),2015,IAMX,Synthpop,320,4
name,year,artist,genre,bit_rate,rating
Trouble in the Water (feat. Aaron Fresh, Choklate & Laci Kay),2014,Common, Malik Yusef & Kumasi,Hip Hop/Rap,256,3
name,year,artist,genre,bit_rate,rating
One Night Stand,2001,Enrique Iglesias,Latin,256,2
name,year,artist,genre,bit_rate,rating
Not a Bad Thing,2014,Boyce Avenue,Rock,256,2
name,year,artist,genre,bit_rate,rating
Reflections,2014,MisterWives,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Mountain Sound,2012,Of Monsters and Men,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Kylie and the Lion,2015,Explosions in the Sky & David Wingo,Soundtrack,256,4
name,year,artist,genre,bit_rate,rating
Boughs of Holly,1998,Trans-Siberian Orchestra,Holiday,256,1
name,year,artist,genre,bit_rate,rating
Not My Type at All,2015,Jacob Whitesides,Pop,256,3
name,year,artist,genre,bit_rate,rating
Puttin' On the Ritz,2014,Pomplamoose,Alternative,320,3
name,year,artist,genre,bit_rate,rating
City of Angels,2013,THIRTY SECONDS TO MARS,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Everything's Not Lost,2000,Coldplay,Rock,192,5
name,year,artist,genre,bit_rate,rating
Daft Punk,2015,Pentatonix,Pop,320,5
name,year,artist,genre,bit_rate,rating
Don't Trust Me,2008,3OH!3,Alternative,256,1
name,year,artist,genre,bit_rate,rating
M.F. (Interlude),2015,Amber Run,Rock,320,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Adler Girl Pt. II (I Can Change!),2009,Super Mash Bros.,Mashup,200,5
name,year,artist,genre,bit_rate,rating
Crazy in the Night (Barking at Airplanes),1999,Kim Carnes,Rock,160,4
name,year,artist,genre,bit_rate,rating
Pure and Easy (New York Record Plant Session),2014,The Who,Rock,269,2
name,year,artist,genre,bit_rate,rating
Bright As Your Eyes,2014,OK Go,Alternative,128,4
name,year,artist,genre,bit_rate,rating
Fourth Of July,2015,Fall Out Boy,Pop Rock,128,3
name,year,artist,genre,bit_rate,rating
xxx (Ambient),2014,Seven Saturdays,Ambient,320,5
name,year,artist,genre,bit_rate,rating
The Wrong Year,2014,The Decemberists,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
One I Love,2003,Coldplay,Rock,192,2
name,year,artist,genre,bit_rate,rating
Pumped Up Kicks,2011,Foster the People,Alternative,256,4
name,year,artist,genre,bit_rate,rating
11h30,2007,Danger,Electronic,256,4
name,year,artist,genre,bit_rate,rating
I Can Help the Next in Line,2015,They Might Be Giants,Alternative,320,2
name,year,artist,genre,bit_rate,rating
We're No Here,2015,MOGWAI,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
Wires and Pins,2013,Rebecca McDade,Rock,256,5
name,year,artist,genre,bit_rate,rating
Lover Things,2012,Tyler Stenson,Pop,256,2
name,year,artist,genre,bit_rate,rating
Sure Thing (E-603 Remix),unknown,Miguel,Remix,320,5
name,year,artist,genre,bit_rate,rating
Peristalsis,2015,Explosions in the Sky & David Wingo,Soundtrack,256,4
name,year,artist,genre,bit_rate,rating
Happy Little Pill,2014,Troye Sivan,Pop,256,5
name,year,artist,genre,bit_rate,rating
Up in Flames,2011,Coldplay,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Good to Be Alive,2015,They Might Be Giants,Alternative,320,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Invisible (RED) Edit Version,2014,U2,Rock,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Shilo,1985,Neil Diamond,Rock,256,4
name,year,artist,genre,bit_rate,rating
Chorale / glow,2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
Sadnecessary,2014,Milky Chance,Pop,236,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Winter Sound,2015,Of Monsters And Men,Indie Rock,320,5
name,year,artist,genre,bit_rate,rating
Awake Too Long,2014,Rise Against,Rock,320,4
name,year,artist,genre,bit_rate,rating
Mockingbird,2009,Rob Thomas,Pop,256,2
name,year,artist,genre,bit_rate,rating
High School Party (Live),2009,Bo Burnham,Comedy,256,1
name,year,artist,genre,bit_rate,rating
Video Killed the Radio Star,2014,Pomplamoose,Alternative,320,4
name,year,artist,genre,bit_rate,rating
Can't Hold Us,2015,Pentatonix,Pop,320,2
name,year,artist,genre,bit_rate,rating
Trouble,2000,Coldplay,Rock,192,4
name,year,artist,genre,bit_rate,rating
You,2006,Breaking Benjamin,Alternative Rock,192,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Swing, Swing,2002,The All-American Rejects,Rock,192,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Unfair,2014,The Neighbourhood,Hip Hop/Rap,192,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Feel,2004,Darren Hayes,Pop,256,3
name,year,artist,genre,bit_rate,rating
Eet,2009,Regina Spektor,Alternative Rock,256,4
name,year,artist,genre,bit_rate,rating
I Like It (feat. Pitbull),2010,Enrique Iglesias,Pop,256,1
name,year,artist,genre,bit_rate,rating
Madi Don't Leave,2008,PlayRadioPlay!,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Underwater Woman,2015,They Might Be Giants,Alternative,320,2
name,year,artist,genre,bit_rate,rating
I Need Your Love,2015,Pentatonix,Pop,320,5
name,year,artist,genre,bit_rate,rating
One-X,2006,Three Days Grace,Rock,160,4
name,year,artist,genre,bit_rate,rating
Bombshell Blonde,2012,Owl City,Pop,128,4
name,year,artist,genre,bit_rate,rating
Message In a Bottle (Live),2007,30 Seconds to Mars,Alternative,256,4
name,year,artist,genre,bit_rate,rating
Tangle Formations,2016,Explosions In the Sky,Post Rock,256,4
name,year,artist,genre,bit_rate,rating
Ordinary Dude (feat. Eric Hutchinson),2016,Anya Marina,Singer/Songwriter,320,2
name,year,artist,genre,bit_rate,rating
Nocturnes: No. 1, Nuages,2014,Claude Debussy,Classical,256,3
name,year,artist,genre,bit_rate,rating
Take Me Somewhere Nice,2015,MOGWAI,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
Big Girls Don't Cry (Personal),2006,Fergie,Hip Hop/Rap,128,4
name,year,artist,genre,bit_rate,rating
Boom Boom Pau,2009,Super Mash Bros.,Mashup,198,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Second Amendment,2009,Laurie Kilmartin,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Always Is Now,2015,Zeke Duhon,Singer/Songwriter,192,4
name,year,artist,genre,bit_rate,rating
To Convey,2014,Have Mercy,Rock,254,3
name,year,artist,genre,bit_rate,rating
Touch,2014,Troye Sivan,Pop,256,5
name,year,artist,genre,bit_rate,rating
Team (Lorde Cover),2016,Matthew Mayfield,Singer/Songwriter,192,4
name,year,artist,genre,bit_rate,rating
It's Time to Run Juliet,unknown,Imagine Dragons,Mashup,128,5
name,year,artist,genre,bit_rate,rating
My Desire,2015,Interpol,Post-Punk,320,2
name,year,artist,genre,bit_rate,rating
Sugar Factory,2014,So Cow,Punk,238,1
name,year,artist,genre,bit_rate,rating
Fade Into Darkness (Vocal Radio Edit),2011,Avicii,Dance,320,3
name,year,artist,genre,bit_rate,rating
Warriors,2015,Imagine Dragons,Soundtrack,320,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Baby Girl (2nd Version/Remix),2007,Sugarland,Country,256,3
name,year,artist,genre,bit_rate,rating
Smile,2014,Sheppard,Indie,271,3
name,year,artist,genre,bit_rate,rating
Holland, 1945,unknown,Neutral Milk Hotel,Indie,256,4
name,year,artist,genre,bit_rate,rating
A Rush of Blood to the Head,2003,Coldplay,Rock,192,2
name,year,artist,genre,bit_rate,rating
Love and Attraction,2004,Darren Hayes,Pop,256,3
name,year,artist,genre,bit_rate,rating
What You Know (E-603 Remix),unknown,Two Door Cinema Club,Remix,320,4
name,year,artist,genre,bit_rate,rating
King of Pain,1994,The London Symphony Orchestra,Acoustic,128,2
name,year,artist,genre,bit_rate,rating
Hot In Herre (Nelly cover),2013,OK Go,Indie Rock,320,1
name,year,artist,genre,bit_rate,rating
Wake Me Up,unknown,2CELLOS(SULIC & HAUSER),Modern,320,5
name,year,artist,genre,bit_rate,rating
The Background Noise,2015,IAMX,Synthpop,320,5
name,year,artist,genre,bit_rate,rating
Papercut,2000,Linkin Park,Rock,192,2
name,year,artist,genre,bit_rate,rating
The Fever,2014,Beware of Safety,Post Rock,270,5
name,year,artist,genre,bit_rate,rating
Seaside,2006,The Kooks,Indie,183,2
name,year,artist,genre,bit_rate,rating
Among The Wildflowers,unknown,The Hotelier,Indie Rock,128,2
name,year,artist,genre,bit_rate,rating
Running Off The Gods,2014,Fences,Alternative,320,4
name,year,artist,genre,bit_rate,rating
Festival Bini,2014,Totorro,Post Rock,320,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Flicker (Kanye West Rework),2014,Lorde,Soundtrack,320,5
name,year,artist,genre,bit_rate,rating
This Is Where You Can Reach Me Now,2014,U2,Rock,256,2
name,year,artist,genre,bit_rate,rating
Victory,2014,James Newton Howard,Score,221,2
name,year,artist,genre,bit_rate,rating
Skinny Love (VANIC Remix),unknown,VANIC,Remix,128,5
name,year,artist,genre,bit_rate,rating
Air Raid Drill,2014,James Newton Howard,Score,236,2
name,year,artist,genre,bit_rate,rating
Sol (Ruhe Rework),2015,Nils Frahm,Post Rock,320,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Bloom,unknown,The Paper Kites,Folk,192,3
name,year,artist,genre,bit_rate,rating
Tied Together With a Smile,2006,Taylor Swift,Country,128,4
name,year,artist,genre,bit_rate,rating
Meddle,2009,Little Boots,Electronic,256,4
name,year,artist,genre,bit_rate,rating
Make Up Your Mind (Tim demo with Andy Duncan),2013,OK Go,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
Come On (Acoustic),unknown,Will Young,Remix,256,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Hello!,2015,Explosions in the Sky & David Wingo,Soundtrack,256,5
name,year,artist,genre,bit_rate,rating
What About Everything?,2004,Carbon Leaf,Rock,268,3
name,year,artist,genre,bit_rate,rating
Jump to the Rhythm,2007,Jordan Pruitt,Soundtrack,128,1
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Turning into You,2014,So Cow,Punk,260,2
name,year,artist,genre,bit_rate,rating
Silver Bells,2014,Linfield College Concert Choir,Holiday,256,4
name,year,artist,genre,bit_rate,rating
icanteven Feat. French Montana,2014,The Neighbourhood,Hip Hop/Rap,192,2
name,year,artist,genre,bit_rate,rating
Strong,2013,London Grammar,Alternative,256,3
name,year,artist,genre,bit_rate,rating
Robot Waiting Room #3,unknown,Aperture Science Psychoacoustics Laboratory,Soundtrack,320,1
name,year,artist,genre,bit_rate,rating
Refuge,2015,White Morning,Instrumental,192,4
name,year,artist,genre,bit_rate,rating
Give Me A Reason,2014,The Rosebuds,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
Original Script,2015,Derrival,Alternative,192,4
name,year,artist,genre,bit_rate,rating
Sing for Absolution,2003,Muse,Rock,256,3
name,year,artist,genre,bit_rate,rating
Penny Is Poison,1996,The Verve Pipe,Rock,128,3
name,year,artist,genre,bit_rate,rating
Changeless,2014,Carbon Leaf,Rock,320,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Gimme Sympathy,2009,Metric,Alternative Rock,250,4
name,year,artist,genre,bit_rate,rating
Symphony No. 3 in E-flat Major, Op. 55 (Eroica): First movement, Allegro con brio,2014,Ludwig van Beethoven,Classical,256,3
name,year,artist,genre,bit_rate,rating
Believe - Live,2015,Mumford & Sons,Rock,320,4
name,year,artist,genre,bit_rate,rating
Stolen Dance,2014,Milky Chance,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Headstrong,2007,Ashley Tisdale,Pop,128,3
name,year,artist,genre,bit_rate,rating
Texas,2014,Magic Man,Alternative,256,4
name,year,artist,genre,bit_rate,rating
The Frontier,2016,Woodkid,Soundtrack,320,3
name,year,artist,genre,bit_rate,rating
Blah Blah Blah (feat. 3OH!3),2010,Ke$ha,Pop,256,2
name,year,artist,genre,bit_rate,rating
Drops of Jupiter,2001,Train,Rock,192,2
name,year,artist,genre,bit_rate,rating
Same As You,2014,The Fray,Rock,320,5
name,year,artist,genre,bit_rate,rating
God's Teeth,2014,This Will Destroy You,Post Rock,242,5
name,year,artist,genre,bit_rate,rating
Do Not Resuscitate,unknown,Tall Heights,Indie Folk,1411,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Other One,2014,So Cow,Punk,230,4
name,year,artist,genre,bit_rate,rating
New Day,2015,The Best Pessimist,Ambient,320,4
name,year,artist,genre,bit_rate,rating
Stars,2006,The Weepies,Indie,169,3
name,year,artist,genre,bit_rate,rating
There Is A Light That Never Goes Out,1986,The Smiths,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Solar,2014,Banda do Mar,Indie Rock,320,5
name,year,artist,genre,bit_rate,rating
Counting Out,2014,Blueneck,Post Rock,320,5
name,year,artist,genre,bit_rate,rating
Meet Me Halfway,2009,Black Eyed Peas,Pop,256,3
name,year,artist,genre,bit_rate,rating
Dust on the Bottle,1994,David Lee Murphy,Country,256,2
name,year,artist,genre,bit_rate,rating
Heavenfaced,2013,The National,Alternative,320,5
name,year,artist,genre,bit_rate,rating
Dímelo,2007,Enrique Iglesias,Latin,256,2
name,year,artist,genre,bit_rate,rating
Hot Gates,2015,Mumford & Sons,Rock,320,5
name,year,artist,genre,bit_rate,rating
Start a Riot,2016,BANNERS,Alternative,256,5
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Holes In the Sky,2015,M83 With HAIM,Soundtrack,320,5
name,year,artist,genre,bit_rate,rating
Kingdom Hearts - Dearly Beloved,2015,Vitamin String Quartet,Pop,320,5
name,year,artist,genre,bit_rate,rating
Take Me to Church (String Quartet Tribute to Hozier),2015,Vitamin String Quartet,Pop,320,5
name,year,artist,genre,bit_rate,rating
Geronimo,2014,Sheppard,Indie,281,5
name,year,artist,genre,bit_rate,rating
Cedarwood Road,2014,U2,Rock,256,5
name,year,artist,genre,bit_rate,rating
Life Less Ordinary,2004,Carbon Leaf,Rock,254,3
name,year,artist,genre,bit_rate,rating
In My Place,2003,Coldplay,Rock,192,2
name,year,artist,genre,bit_rate,rating
Piano Sonata in C Minor, Op. 13 (Pathétique): First movement,2014,Ludwig van Beethoven,Classical,256,3
name,year,artist,genre,bit_rate,rating
Jump,2015,Das Sound Machine, Tone Hangers, The Treblemakers, Green Bay Packers,Soundtrack,320,2
name,year,artist,genre,bit_rate,rating
Brother,2014,On-The-Go,Indie Pop,320,3
name,year,artist,genre,bit_rate,rating
Empty Spaces,2010,Linkin Park,Alternative,160,1
name,year,artist,genre,bit_rate,rating
So Far Away,2003,Staind,Rock,256,2
name,year,artist,genre,bit_rate,rating
Breathe In,2002,Frou Frou,Pop,320,4
name,year,artist,genre,bit_rate,rating
Shoppers Beef,2014,The World is a Beautiful Place & I am No Longer Afraid to Die,Post Rock,242,3
name,year,artist,genre,bit_rate,rating
If Everyone Cared,2005,Nickelback,Rock,128,3
name,year,artist,genre,bit_rate,rating
Tigers & Gorillas,2014,Totorro,Post Rock,320,3
name,year,artist,genre,bit_rate,rating
Wonderwall,1995,Oasis,Rock,256,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Blush,2010,Tyler Stenson,Folk,256,4
name,year,artist,genre,bit_rate,rating
1979,1995,Smashing Pumpkins,Alternative Punk,256,3
name,year,artist,genre,bit_rate,rating
Believe,unknown,The Bravery,Indie,256,4
name,year,artist,genre,bit_rate,rating
Carnaval, Op. 9: No. 6: Florestan,2014,Robert Schumann,Classical,256,3
name,year,artist,genre,bit_rate,rating
Last Name,2007,Carrie Underwood,Country,128,3
name,year,artist,genre,bit_rate,rating
Return 2 (song),2015,Max Richter, ben russel, Yuki Numata, Caleb Burhans, Clarice Jensen & Brian Snow,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
The Broadcast,2014,James Newton Howard,Score,209,2
name,year,artist,genre,bit_rate,rating
Robot Boy,2010,Linkin Park,Alternative,160,5
name,year,artist,genre,bit_rate,rating
Whatever`s Left,2003,Snow Patrol,Alternative,256,3
name,year,artist,genre,bit_rate,rating
The Freshmen,1996,The Verve Pipe,Rock,128,4
name,year,artist,genre,bit_rate,rating
So I Thought,2005,Flyleaf,Pop,256,2
name,year,artist,genre,bit_rate,rating
Krwlng,2002,Linkin Park,Rock,192,1
name,year,artist,genre,bit_rate,rating
Papaoutai,2015,Pentatonix,Pop,320,5
name,year,artist,genre,bit_rate,rating
Bizet Line 2,2014,G280i6,Voice Memo,64,1
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Holler,2015,Dawn And Hawkes,Singer/Songwriter,192,3
name,year,artist,genre,bit_rate,rating
Never Too Late,2016,The Dunwells,Indie Rock,320,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Flat On The Floor,2007,Carrie Underwood,Country,238,2
name,year,artist,genre,bit_rate,rating
Doom & Gloom (Live),2014,The Rolling Stones,Rock,256,3
name,year,artist,genre,bit_rate,rating
The Days,2014,Avicii,Dance,320,5
name,year,artist,genre,bit_rate,rating
Stop / Rewind,2015,Cold War Kids,Rock,320,3
name,year,artist,genre,bit_rate,rating
Thief,2015,Imagine Dragons,Rock,320,5
name,year,artist,genre,bit_rate,rating
Disconnecting,2014,We Were Promised Jetpacks,Indie,128,2
name,year,artist,genre,bit_rate,rating
Glittering Clouds (Locusts),2006,Imogen Heap,Alternative Rock,263,4
name,year,artist,genre,bit_rate,rating
Death Cab for Cutie - Finale,2015,Grey's iPhone,Voice Memo,64,0
name,year,artist,genre,bit_rate,rating
Crawling,2000,Linkin Park,Rock,192,2
name,year,artist,genre,bit_rate,rating
Open Door,2015,Pen Pals,Singer/Songwriter,192,2
name,year,artist,genre,bit_rate,rating
Growing Old On Bleecker Street,2014,AJR,Pop,320,2
name,year,artist,genre,bit_rate,rating
Forget It,2004,Breaking Benjamin,Alternative Rock,192,4
name,year,artist,genre,bit_rate,rating
Cell Phone,unknown,Dumbfounded,Indie,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Battle,2015,Brian Tyler,Soundtrack,128,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
The Story (Live),2007,30 Seconds to Mars,Alternative,256,4
name,year,artist,genre,bit_rate,rating
This Is My Song!,2014,Carbon Leaf,Rock,320,3
name,year,artist,genre,bit_rate,rating
Help Is on the Way,1992,Little River Band,Rock,248,1
name,year,artist,genre,bit_rate,rating
Gone (ft Stamina MC),2016,Ruth Koleva,R&B/Soul,192,1
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
TRL,2014,The Neighbourhood,Hip Hop/Rap,192,3
name,year,artist,genre,bit_rate,rating
This Is Definitely Not The 405,2009,Super Mash Bros.,Mashup,208,1
name,year,artist,genre,bit_rate,rating
We Are Young,2012,Pentatonix,Pop,256,3
name,year,artist,genre,bit_rate,rating
N 6,2014,Bucketheadland,Instrumental,320,3
name,year,artist,genre,bit_rate,rating
My Everything,2015,Owl City,Pop,320,1
name,year,artist,genre,bit_rate,rating
Say Aah (E-603 Remix),unknown,Trey Songz,Remix,320,1
name,year,artist,genre,bit_rate,rating
When I'm Alone,2014,Carbon Leaf,Rock,320,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Hallelujah,2009,Rufus Wainwright,Soundtrack,256,2
name,year,artist,genre,bit_rate,rating
Blue Christmas,2014,Blueneck,Post Rock,320,3
name,year,artist,genre,bit_rate,rating
U + Ur Hand,2006,Pink,Pop,192,2
name,year,artist,genre,bit_rate,rating
How Long,2015,Lowland Hum,Singer/Songwriter,192,3
name,year,artist,genre,bit_rate,rating
Bitterness Centrifuge,2016,Mogwai,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
Empire,2015,Of Monsters And Men,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
24 Hours,2013,Sky Ferreira,Pop,256,4
name,year,artist,genre,bit_rate,rating
6.40,2015,G280i6,Voice Memo,64,1
name,year,artist,genre,bit_rate,rating
Problem,2014,Pentatonix,Pop,320,5
name,year,artist,genre,bit_rate,rating
Gone Forever,2006,Three Days Grace,Rock,244,4
name,year,artist,genre,bit_rate,rating
Come and Find Me,2001,Josh Ritter,Rock/Pop,128,3
name,year,artist,genre,bit_rate,rating
The Diary Of Jane (Acoustic Version),2006,Breaking Benjamin,Alternative Rock,192,4
name,year,artist,genre,bit_rate,rating
Barely (If at All),1996,The Verve Pipe,Rock,128,4
name,year,artist,genre,bit_rate,rating
They Dance Alone,1994,The London Symphony Orchestra,Acoustic,128,2
name,year,artist,genre,bit_rate,rating
It's Not Me It's You,2009,Skillet,Rock,256,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Driving Through a Dream,unknown,Andrew McMahon in the Wilderness,Pop,192,3
name,year,artist,genre,bit_rate,rating
Gotta Be Somebody,2008,Nickelback,Rock,256,3
name,year,artist,genre,bit_rate,rating
Wild At Heart,2009,Gloriana,Country,256,3
name,year,artist,genre,bit_rate,rating
I'm Not Through,unknown,OK Go,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Wait A Minute,2014,The Rosebuds,Indie Rock,320,3
name,year,artist,genre,bit_rate,rating
I Know You Are But What Am I?,2015,MOGWAI,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
No One's Gonna Love You,2007,Band Of Horses,Alternative,256,5
name,year,artist,genre,bit_rate,rating
Plastic Covered Furniture,2014,Have Mercy,Rock,259,4
name,year,artist,genre,bit_rate,rating
Bang Bang,2016,XYLØ,Alternative,192,2
name,year,artist,genre,bit_rate,rating
Breaking and Entering,2015,Brian Tyler,Soundtrack,128,3
name,year,artist,genre,bit_rate,rating
Summer Nights,unknown,John Travolta,Pop,256,1
name,year,artist,genre,bit_rate,rating
aXXo,2010,Binärpilot,Electronic,181,4
name,year,artist,genre,bit_rate,rating
Longshot (7 Nights),2016,Miike Snow,Electronic,320,2
name,year,artist,genre,bit_rate,rating
Time Changes Everything,2016,Blue October,Alternative,320,3
name,year,artist,genre,bit_rate,rating
Uprising,2009,Muse,Alternative,256,5
name,year,artist,genre,bit_rate,rating
American Beauty/American Psych,2015,Fall Out Boy,Pop Rock,128,3
name,year,artist,genre,bit_rate,rating
Aria 2,2015,Max Richter,Modern Classical,256,3
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Torn Apart, Pt Ii (Bastille Vs. Grades Vs. Lizzo) (Crossfaded Version) - Grades, Lizzo,2014,Bastille,Indie Rock,320,4
name,year,artist,genre,bit_rate,rating
Hasidic Jews Are My Weakness,2009,Laurie Kilmartin,Comedy,256,2
name,year,artist,genre,bit_rate,rating
Hung Up,2005,Madonna,Pop,128,4
name,year,artist,genre,bit_rate,rating
Motte-Rock,2014,Totorro,Post Rock,320,4
name,year,artist,genre,bit_rate,rating
@LaurenConrad Get Us On The Hills!,2009,Super Mash Bros.,Mashup,197,4
name,year,artist,genre,bit_rate,rating
Christmas Canon,1998,Trans-Siberian Orchestra,Holiday,256,1
name,year,artist,genre,bit_rate,rating
The Lord is Out of Control (Nils Frahm Remix),2014,Mogwai,Post Rock,128,5
name,year,artist,genre,bit_rate,rating
How Big, How Blue, How Beautiful,2015,Florence + The Machine,Pop,320,4
name,year,artist,genre,bit_rate,rating
HMP Shaun William Ryder,2014,Mogwai,Post Rock,128,5
name,year,artist,genre,bit_rate,rating
Better,2016,Ruth Koleva,R&B/Soul,192,1
name,year,artist,genre,bit_rate,rating
Best Mistake,2015,Zeke Duhon,Singer/Songwriter,192,3
name,year,artist,genre,bit_rate,rating
Love Ain't for Keeping (New York Record Plant Session),2014,The Who,Rock,269,2
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
Star Wars -The Imperial March (Darth Vader's Theme),2015,Vitamin String Quartet,Pop,320,5
name,year,artist,genre,bit_rate,rating
Blackout,2010,Linkin Park,Alternative,160,3
name,year,artist,genre,bit_rate,rating
Superman Tonight,2009,Bon Jovi,Rock,256,4
name,year,artist,genre,bit_rate,rating
name,year,artist,genre,bit_rate,rating
